island,species,sex,body_mass_g,bill_length_mm,bill_depth_mm,flipper_length_mm
Dream,Adelie,male,3699.126591589081,42.15406089399383,18.91442447946774,180.39390856802575
Dream,Adelie,male,3900.2144311814823,39.5248363682135,19.03046549484905,185.4800267622503
Dream,Adelie,male,4137.180664282699,37.98146867008795,17.864030652108447,195.88446761422145
Dream,Adelie,male,4054.140411261549,39.143021734109055,19.362006542000312,188.47866868812167
Dream,Adelie,male,3491.575980997142,39.628455276296556,19.71169224204569,198.85640217708348
Dream,Adelie,male,4476.4971095693245,36.70796040045872,19.0904850154947,188.65857038761135
Dream,Adelie,male,4012.667560674464,39.6491648993526,18.195739601063245,188.0427412959132
Dream,Adelie,male,3469.9654022744658,42.15948662658836,18.59864602312542,184.82402483001874
Dream,Adelie,male,4256.429212539418,40.965826820917634,17.893407743566293,194.25650373675848
Dream,Adelie,male,3887.4909370406153,39.04622136787596,18.58626197146371,184.6722033192255
Dream,Adelie,male,4268.376669996314,38.55160339001161,19.600097870265355,182.56851227806317
Dream,Adelie,male,4259.656827793372,42.94081907434022,18.07520080485061,203.85716824908658
Dream,Adelie,male,3480.3066560800194,40.821490431376105,17.74559505244411,186.56383611557163
Dream,Adelie,male,4243.518782625829,38.41420953275478,19.990982877994792,189.55098791797323
Dream,Adelie,male,3867.800818112983,41.78610393834982,18.66767194813951,197.77685356820623
Dream,Adelie,male,3914.0188112041246,40.665042009997165,19.128743043181238,184.51053367414653
Dream,Adelie,male,4050.0719551597977,38.2881103306665,15.98179610376103,181.7219233207697
Dream,Adelie,male,4124.547738004217,39.05952033602,19.934461381384196,182.75868355372285
Dream,Adelie,male,4008.094454855333,40.97913457044721,22.243392475595023,189.02468779625832
Dream,Adelie,male,4288.965661027535,36.64352900076302,18.39224615426861,182.60852074911884
Dream,Adelie,male,3591.709456176668,40.058081387720485,18.32121990413298,186.37901744921203
Dream,Adelie,male,3864.3000907188202,38.09241458390353,18.453073525274238,192.614549546361
Dream,Adelie,male,4133.055539011045,38.102354180493606,20.032321279226434,194.09001317071457
Dream,Adelie,male,4061.64900796537,40.849393325028835,19.449929308597454,187.12576543350733
Dream,Adelie,male,4522.322661599764,39.038552857102495,18.75072345088251,188.18041159745113
Dream,Adelie,male,4054.840912488084,41.25124209336835,19.788612277688184,198.7265744302643
Dream,Adelie,male,4435.35269139987,41.62286429826024,18.845125800123913,191.52230393793826
Dream,Adelie,male,3493.6760623544037,42.11348188455897,19.753595791978732,191.304834796967
Dream,Adelie,male,4027.813899294538,37.50211807502652,18.816810859261395,190.0777409380241
Dream,Adelie,male,4069.60013933684,39.367274785815034,18.86697260160563,198.13567946015405
Dream,Adelie,male,3696.7094471475357,38.98437752040992,19.665121443266973,194.72339677391398
Dream,Adelie,male,4567.415160414053,39.690758918020755,18.41970328347782,195.01363955650248
Dream,Adelie,male,3841.9694032015823,43.01061347477972,20.156438426782312,199.95459083940864
Dream,Adelie,male,4215.116723738718,40.25289368138831,17.530650781382636,197.18966031538744
Dream,Adelie,male,4378.713041220465,38.78420905996821,16.74307658096773,215.30095617128765
Dream,Adelie,male,4667.005645321848,38.994503398354034,17.35536719887861,196.69721528557002
Dream,Adelie,male,4210.53234311154,40.14804727762853,17.14763272611821,180.96848268445265
Dream,Adelie,male,3906.454108058969,38.70564390654064,19.803732317389866,197.7329769769896
Dream,Adelie,male,3214.5760817910577,38.40579688602369,18.706877387305546,185.78436177617692
Dream,Adelie,male,4069.5821305053446,42.94019560633985,21.20531111923835,197.0610921883358
Dream,Adelie,male,3922.1574218544924,38.24174801857561,17.930239248597058,188.18781342367055
Dream,Adelie,male,4328.812349643321,38.49779514947561,19.95803252150803,190.9958874531894
Dream,Adelie,male,4544.678126826016,40.63797494847467,18.9743103055688,192.57444023737216
Dream,Adelie,male,3509.239929052605,41.42657813060489,18.642031986366803,186.9744620303759
Dream,Adelie,male,4091.9265919756244,39.29029949731052,17.610584221650804,186.22083411987086
Dream,Adelie,male,3723.4218567667685,40.89060701731442,16.92961206393515,199.9934441322692
Dream,Adelie,male,4409.560884587677,42.52413440854124,18.231374055202263,195.7938219017182
Dream,Adelie,male,4047.3368084088033,39.30285809085986,18.641009559698446,192.60895460836605
Dream,Adelie,male,4207.045104751592,39.76050535548562,19.579504752547415,202.47347449383903
Dream,Adelie,male,3933.851650767901,40.4936602252666,18.823329072536264,189.57005110361885
Dream,Adelie,male,4519.428130304032,42.41652792020038,16.687057604006974,191.81688252302988
Dream,Adelie,male,3586.014025984827,38.610077515370776,19.35715295779471,190.97748307610905
Dream,Adelie,male,4412.505501225614,42.547346322745476,19.049361094412927,196.85388426074533
Dream,Adelie,male,4736.57874491452,39.08912519559767,19.251089135997084,185.3543110463112
Dream,Adelie,male,4300.453689095209,39.09409825082283,20.16716451845811,186.97712020808015
Dream,Adelie,male,3985.7736401187267,42.79171913750308,16.45258630303151,202.48446988957673
Dream,Adelie,male,3920.127323278551,42.39219720350447,20.22892585791177,192.9574719108635
Dream,Adelie,male,3991.4527991461473,38.647042111919355,17.729378058805658,193.44828269702137
Dream,Adelie,male,4071.8506795438075,38.67183055591648,18.587807622136673,190.75607327097583
Dream,Adelie,male,4170.3270972494665,39.620498628417614,19.333016763584833,192.82432806030985
Dream,Adelie,male,4568.095202886935,38.407510961433054,18.95311691747621,193.329557324617
Dream,Adelie,male,4180.765645925797,38.29932505336829,19.20787620472611,193.16549945497422
Dream,Adelie,male,4143.529407920509,40.62857353912666,18.091815871457303,186.6581677348499
Dream,Adelie,male,4189.923416916992,40.031449901956094,18.685151478944295,185.64599352089928
Dream,Adelie,male,4457.050215085757,41.26067590357054,20.570282232324754,208.90501760015184
Dream,Adelie,male,4422.410498309717,39.48612467058064,19.207873462144452,184.04770966566974
Dream,Adelie,male,3857.680957380277,42.56009959496958,19.152026055273588,195.6189883571207
Dream,Adelie,male,4083.79288056531,41.250538068721674,18.615932702948108,206.52707961095933
Dream,Adelie,male,3953.493454171824,40.68296670020443,18.047827170926453,182.89234689796788
Dream,Adelie,male,3790.3654956551686,40.3836135290561,17.327212699197045,190.99211206665996
Dream,Adelie,male,3895.2742562454114,38.55902627051223,18.67081307339781,182.02738019680547
Dream,Adelie,male,4066.2464694972855,40.81314765219598,19.738036379965767,194.30317379577087
Dream,Adelie,male,3463.9371321534227,41.59587144824816,18.12391200704983,181.502610065308
Dream,Adelie,male,4082.8616120566335,39.811572078593755,19.62772630365694,203.57956366761138
Dream,Adelie,male,3468.866092644962,40.84872454909168,16.500877900431508,184.56824119499237
Dream,Adelie,male,4043.597393592169,38.94833382975455,21.145157227466008,199.6946317569298
Dream,Adelie,male,3807.8360517866954,38.382406773002785,19.034386863222267,184.29521338684071
Dream,Adelie,male,3839.211599258145,40.434793322410954,19.826754560714125,191.67676030283448
Dream,Adelie,male,3792.412804554181,40.59097169685529,18.178296195113674,186.52832173010032
Dream,Adelie,male,3761.442211123087,43.03535890392913,20.569658790776103,189.26407622849712
Dream,Adelie,male,4361.356899932816,40.076002094318305,19.124002782377797,202.13848143214133
Dream,Adelie,male,3892.246516733464,37.748010389701506,18.87662267065438,189.88724118768295
Dream,Adelie,male,4062.550595003975,40.984911230834385,20.07261967459965,190.76295254600925
Dream,Adelie,male,4372.981077095005,38.21953094181635,19.586008173060392,200.9290596403655
Dream,Adelie,male,4100.907581870449,39.79176608663359,17.820263057834783,194.97257936578734
Dream,Adelie,male,4077.2840313480033,41.0329614807622,19.280819278316464,191.54807366212006
Dream,Adelie,male,3696.2409846010355,37.44526578470832,18.474463406099943,171.6671197472617
Dream,Adelie,male,4298.645558893106,42.05657929861654,18.96635951186513,194.45736220888836
Dream,Adelie,male,4499.465436932512,38.13669495924477,20.327587065522017,205.73916722376305
Dream,Adelie,male,4212.175846827782,35.50048140868879,18.19272347820567,192.935681752415
Dream,Adelie,male,3912.4446507719754,43.11430740754102,19.29247334951787,192.36631074228083
Dream,Adelie,male,4279.255825622612,41.66369581511192,16.962779505669427,196.5007244195341
Dream,Adelie,male,3204.1051156208614,42.47992932595422,18.945304234482155,181.65344387631413
Dream,Adelie,male,3831.0789518137203,40.60313612930749,17.215065556281615,188.2755393131341
Dream,Adelie,male,4071.636874801272,39.99704367000687,18.047804843053996,190.59959177578557
Dream,Adelie,male,4729.8634385742225,40.50211518519267,19.006762534145146,191.47381127392745
Dream,Adelie,male,3663.4848024663274,39.02852970086262,19.63074106121051,192.91264540926286
Dream,Adelie,male,3804.338666416208,42.2678863113278,17.31144035013803,188.6916500883929
Dream,Adelie,male,3877.8517555775343,38.335315764853576,19.43875065571003,179.59475851019675
Dream,Adelie,male,3881.1431498990346,39.31004520339252,17.43089138484014,187.91406254435523
Dream,Adelie,male,4119.487196983888,39.66540283828081,19.03285031095078,205.63849167215943
Dream,Adelie,male,4181.649669842455,40.33706426420124,20.263136251720624,187.78830968049175
Dream,Adelie,male,3874.4766153479018,38.8333118849309,19.058754549416665,203.43001018778858
Dream,Adelie,male,4078.1269626646204,40.78008503262579,16.38028074870211,204.22775193340664
Dream,Adelie,male,4083.262311535414,36.49565778803596,16.279527612736292,195.61824137088
Dream,Adelie,male,3721.5072409446675,39.90251439400531,17.605068289307948,182.3751324998857
Dream,Adelie,male,3570.8368465641847,40.915333509055344,18.955554533348423,189.83428475421738
Dream,Adelie,male,4119.681042027472,41.80672267062554,19.34222804008578,191.62826300425382
Dream,Adelie,male,4009.692561515378,39.10302306251701,19.75222187512871,195.8800874074345
Dream,Adelie,male,4003.8938660573554,37.698541607107046,19.186522233635475,196.80322469424442
Dream,Adelie,male,4575.606008262533,42.43783454084456,18.226563192393122,186.60447972109245
Dream,Adelie,male,4383.136094295967,37.551881082521845,18.68177335518958,198.56283122164015
Dream,Adelie,male,4207.181184414137,42.78253392089456,20.860792779624795,194.17407119347817
Dream,Adelie,male,3581.4530096536964,38.82931154242113,16.85192795830966,197.26057056211286
Dream,Adelie,male,3729.944233352546,40.76056785494185,19.220402125887404,189.29632077495086
Dream,Adelie,male,4527.006583006709,40.460788024547455,17.768477912169832,196.01102036448103
Dream,Adelie,male,4462.718707816854,39.53119491451104,18.56560229414386,188.0251183804942
Dream,Adelie,male,3546.74333857503,39.04414333116416,19.387575385498256,197.06002532748863
Dream,Adelie,male,4319.0427774328045,39.393748138515264,19.286382733869075,198.76034021302445
Dream,Adelie,male,3778.533869393443,38.4464096955516,16.78454532619105,183.85129800171134
Dream,Adelie,male,4550.015277186958,41.71354788340139,19.037113982223236,201.5397947407916
Dream,Adelie,male,3995.822565661773,40.7213253140114,17.683280840088177,189.04476518313874
Dream,Adelie,male,4217.108280438482,39.05122360004309,17.929830580125053,186.38789227442408
Dream,Adelie,male,4492.082884581868,40.19418168873808,19.990238450683094,189.63624253652435
Dream,Adelie,male,4423.802623498583,41.91178103704519,19.831911804488946,208.22569186836614
Dream,Adelie,male,4017.9009614860556,38.86838202481943,18.867269495107028,182.97326852675062
Dream,Adelie,male,4434.1878135589795,40.10916802434927,20.217324833862037,203.3560930255529
Dream,Adelie,male,3835.632164488611,41.75053357702683,19.550868468566204,183.3883578341794
Dream,Adelie,male,4148.454500832808,36.01739546834448,16.810442412297746,186.50240330602102
Dream,Adelie,male,3866.064241295766,41.189400593865216,18.623675470702732,201.3033639845157
Dream,Adelie,male,4178.9971769776175,43.10133906354649,18.779729230308305,194.7508308794059
Dream,Adelie,male,3610.1129490131234,38.68262127065239,17.068043908953044,184.15024407335628
Dream,Adelie,male,4243.254187831252,39.64275603927986,17.785556348009443,203.59009201730902
Dream,Adelie,male,4454.748075978372,41.47162471068548,19.398328135496723,196.06246522065197
Dream,Adelie,male,4467.979329063655,42.514464262253505,19.495411713427032,201.58803907910993
Dream,Adelie,male,4001.2651787757204,37.8851171472823,20.260619126714026,179.71059997394818
Dream,Adelie,male,4825.608103448309,41.73367848149585,20.729064154099497,193.05571151727577
Dream,Adelie,male,3858.7082696433718,37.62795750145684,17.396450440724387,181.25253302539593
Dream,Adelie,male,4158.915764225353,39.439217849856966,18.652998224370677,197.1679359827121
Dream,Adelie,male,3608.3108312310414,39.91860688420399,18.20925940698711,172.7061974162385
Dream,Adelie,male,4165.701648445902,41.558192528704986,20.25112010231306,197.49422078024548
Dream,Adelie,male,4128.636634238245,40.477396372177935,19.61539304143839,186.87193125962241
Dream,Adelie,male,3558.7855580759197,38.55985657235264,18.80922561422707,192.47604795084442
Dream,Adelie,male,4058.290151905469,42.452322906599385,19.28446718300095,202.55180475497357
Dream,Adelie,male,4151.128803632862,40.081943470199356,17.892055866536122,183.43375864050455
Dream,Adelie,male,4208.3005157050975,43.12802872981774,17.917007956661426,194.9144491037675
Dream,Adelie,male,4110.6074478988985,39.54250116342396,17.471156230933577,197.4041211327871
Dream,Adelie,male,3804.662436585772,43.229881312734356,19.207824151747225,190.72791349135366
Dream,Adelie,male,3592.2289450879034,40.469102574000836,18.34898187267372,193.0378156511038
Dream,Adelie,male,4534.09914182144,43.536473888035836,18.557750521592574,191.39374718267632
Dream,Adelie,male,3940.4918614365,37.749730321273766,18.85934458358213,180.6547374609676
Dream,Adelie,male,4455.244104051253,39.68488716862694,18.159448895720473,202.71073953280788
Dream,Adelie,male,3386.733393388804,40.914623842751446,18.587136609752406,198.11745306311136
Dream,Adelie,male,4713.571936047486,39.507254913803074,17.97099488501393,195.24048136216157
Dream,Adelie,male,3689.2070616703977,38.881711943047776,17.987039696348965,186.77142287079232
Dream,Adelie,male,3953.849608614938,42.7467093272564,18.248196094902692,193.7067140165146
Dream,Adelie,male,4310.4389551607965,38.93495910319342,20.794636934710603,199.0280803060511
Dream,Adelie,male,4129.273527266781,42.879702764428124,18.47458255532829,189.85800015507718
Dream,Adelie,male,3807.447340547062,39.73855786711597,19.030005054941036,185.33443533273754
Dream,Adelie,male,3265.938242174642,40.043156287734874,19.499962874621147,191.34205160553546
Dream,Adelie,male,4058.9152996734565,38.61037998965128,17.242558085471437,198.85289260410968
Dream,Adelie,male,3753.368981082694,39.80440334863814,19.970380547931768,186.17874088863627
Dream,Adelie,male,3065.1959682168645,38.827280218439704,17.21917403480364,190.1426704321792
Dream,Adelie,male,3910.3361368647625,43.99935231696627,18.863953640505713,189.62539693614153
Dream,Adelie,male,4180.433872350501,38.88107780343687,20.73757355761535,190.24910575586705
Dream,Adelie,male,3834.8004573117037,40.33269451202684,18.39549852154708,187.34872727638012
Dream,Adelie,male,4036.1788193174702,40.34647777864979,21.195035500957708,194.78420966071667
Dream,Adelie,male,4175.673262869655,41.051261586445904,18.33384993054488,193.4276669431617
Dream,Adelie,male,3465.2656209109855,38.39955329898341,17.397880333337316,192.1722160364146
Dream,Adelie,male,4462.588320232882,38.17802684715889,19.096803282263906,204.02073446908537
Dream,Adelie,male,4020.4647268356557,42.228279033758334,18.554351299755055,195.28516579891402
Dream,Adelie,male,4967.618786990013,41.048854098662105,17.345045385218523,191.8292453365979
Dream,Adelie,male,4453.400033294549,42.95381912073383,19.89484059983758,192.7473195922427
Dream,Adelie,male,4653.517989320268,41.372073501432055,18.834257017698334,197.50694685380805
Dream,Adelie,male,3948.1977397326978,41.710546315536554,17.495097878370757,191.80655452307786
Dream,Adelie,male,3858.0897982832153,42.187475359496844,18.11618957729485,182.09640037780224
Dream,Adelie,male,4191.368202751686,40.756114609889025,18.550721298309032,182.02965869787778
Dream,Adelie,male,4111.24590958917,40.78481826666423,19.741900687064625,191.0704250983319
Dream,Adelie,male,3570.5150424470635,38.440635473924054,19.925671986516647,190.69658599146325
Dream,Chinstrap,female,3340.4395925326703,48.296663851762816,17.609283811113887,177.24104260636716
Dream,Chinstrap,female,3782.2274306758445,47.121848722834045,18.31719715674343,194.8649807791278
Dream,Chinstrap,female,3673.0403355222334,52.08970012214325,17.232009588065704,186.18549043784395
Dream,Chinstrap,female,3857.2155169566913,47.47102608256482,18.708671124343223,193.10219158978947
Dream,Chinstrap,female,3315.319712133881,47.87100123242829,16.16540884580551,196.5057516722544
Dream,Chinstrap,female,3256.052282851622,40.78236239502783,15.72807847900208,191.59072130712534
Dream,Chinstrap,female,3740.63688372337,43.60399164941448,17.121617836721065,194.62111312692
Dream,Chinstrap,female,3700.636465838914,48.63024538202052,17.910589142215592,198.71700066319886
Dream,Chinstrap,female,3238.5801895375585,44.196772425386925,17.32539595219365,186.36637801607768
Dream,Chinstrap,female,3680.0997990951832,52.28245996602721,18.765801929394335,202.75428261818777
Dream,Chinstrap,female,3083.35540968401,48.95586270910047,18.005831680494726,187.05985137112197
Dream,Chinstrap,female,3447.1418443703205,44.0073606500024,16.995655178356124,189.4546657706131
Dream,Chinstrap,female,3142.1533103973597,44.95841180121197,17.6014525099372,188.83214475621463
Dream,Chinstrap,female,3203.4404129982745,48.69486810666798,17.745092465767215,195.06704052346188
Dream,Chinstrap,female,3306.995425872748,44.819718061897646,18.181973069870118,196.33560720660262
Dream,Chinstrap,female,3534.378148910948,45.53835545631964,17.556577792373748,190.23867129959615
Dream,Chinstrap,female,3925.0201773893627,47.92555836658014,18.36645943339431,196.09119959326938
Dream,Chinstrap,female,3636.5840279967274,45.83816383748327,17.363893032877527,197.79627678080126
Dream,Chinstrap,female,3287.589473005039,48.23753514776869,17.519740646606074,189.2174596829473
Dream,Chinstrap,female,3379.4780006500596,47.75349964232909,16.977991612645624,191.03565172073118
Dream,Chinstrap,female,3906.810890834894,49.65419311823399,16.790281222998388,191.16503871808217
Dream,Chinstrap,female,3128.163067271312,46.44215677507576,18.01902970203593,192.39990991547577
Dream,Chinstrap,female,3475.439764526347,45.12586089879011,17.933851913935687,188.5503278427598
Dream,Chinstrap,female,2880.9268097745276,44.2527775073251,16.706097647430735,196.94137478655495
Dream,Chinstrap,female,3490.977911596084,53.285321608169795,17.06395344598965,190.08606370802215
Dream,Chinstrap,female,3745.141889977349,47.32898383774243,16.78286062005429,191.948462114767
Dream,Chinstrap,female,3420.8471356695995,45.41289240541108,17.157006056128075,196.4194517305345
Dream,Chinstrap,female,3500.2011312829773,45.25221520946102,17.901395004011167,203.13715301534313
Dream,Chinstrap,female,3461.944576638153,40.72693376667078,17.76730306692365,193.93174006277138
Dream,Chinstrap,female,3639.5545706633816,46.261080374694274,17.700553065080882,203.95105478942247
Dream,Chinstrap,female,3563.8174466537166,52.279580288932394,17.489698213840658,189.39158541625284
Dream,Chinstrap,female,3658.6671420486027,47.3898109837963,18.812016441922307,195.1055547722092
Dream,Chinstrap,female,3536.2471578412587,51.45491454084177,17.68255011494204,191.41373445054998
Dream,Chinstrap,female,3889.347397058231,42.86440285062952,17.89259659128514,206.14299853337914
Dream,Chinstrap,female,3432.183954117367,40.39855702353539,16.800162084959247,189.97594342550497
Dream,Chinstrap,female,3838.9534844221826,45.86100731732703,18.1809766974311,208.46013141464047
Dream,Chinstrap,female,3600.63529934643,49.639935804730825,18.275578874286825,194.4479692008295
Dream,Chinstrap,female,3426.4946109226257,48.24513475199165,17.956549869784457,191.41306782450192
Dream,Chinstrap,female,4082.85194515118,44.713928665893526,18.333087876105758,192.02181532766372
Dream,Chinstrap,female,3762.206734085946,50.44360376418858,18.892595159026616,188.76289978950717
Dream,Chinstrap,female,3895.5535346654638,46.76174945578805,18.337315925501276,193.44592179999486
Dream,Chinstrap,female,3288.2093581488148,45.31060091082234,16.740393408972384,187.6282318958698
Dream,Chinstrap,female,3613.557041452134,42.984927661258176,17.002284629914367,195.3896294800371
Dream,Chinstrap,female,3702.448448617045,49.80261669241956,17.46700458116636,198.48334967797967
Dream,Chinstrap,female,3561.242116038238,48.16339869998842,17.341898022106705,191.83588765931248
Dream,Chinstrap,female,3647.0052698189556,44.386552059955484,18.90234432149916,193.56407269356728
Dream,Chinstrap,female,3231.5947244048507,48.674574324712665,16.99447334738793,192.61133771218567
Dream,Chinstrap,female,3581.1529003803817,46.92091554973463,17.63062241949048,184.6970868831206
Dream,Chinstrap,female,3703.819949507877,46.56102886652509,18.167725457746677,194.33997227785497
Dream,Chinstrap,female,3419.2591969245195,49.18501161371564,17.37685723510349,192.20766040489724
Dream,Chinstrap,female,3605.2302399339615,50.52855990603426,18.77724947444017,197.27231914904561
Dream,Chinstrap,female,3293.1728065575194,42.04850833988781,16.261891618071385,193.7442109512979
Dream,Chinstrap,female,3030.653656881396,45.38701561432029,17.90740481729306,186.15685818121617
Dream,Chinstrap,female,3260.682445834397,46.264619154552996,17.930285602248933,196.03035503342113
Dream,Chinstrap,female,3349.186579246403,40.55977210386804,18.77770965917146,189.13795473097994
Dream,Chinstrap,female,3608.2956255698505,48.507545380796444,17.643013433818403,189.65045500887783
Dream,Chinstrap,female,3290.437260801289,41.744629489814294,17.3267715868862,184.01558870877682
Dream,Chinstrap,female,4042.535712274046,52.91450529828826,19.4373777872452,201.83058116564806
Dream,Chinstrap,female,3509.7340542354686,46.23108726024184,16.539296327905273,195.0759386657999
Dream,Chinstrap,female,3836.9893371469147,50.4590858256821,17.986277278121136,198.6184226406208
Dream,Chinstrap,female,3587.9293734870503,50.78012513966591,17.80984940000402,192.32897027988005
Dream,Chinstrap,female,3656.3582994483672,46.081154031723344,17.413131593022232,189.4438813223101
Dream,Chinstrap,female,3479.110496662314,43.8346298620291,18.126336904266935,210.14305523326402
Dream,Chinstrap,female,3768.9973490995276,46.195780303747334,17.5436694801994,187.28366822902223
Dream,Chinstrap,female,3074.3762629809175,47.30500795643783,16.740650485838,182.71374311630348
Dream,Chinstrap,female,3450.9268859761237,49.78423839323271,17.976817917894163,198.35165355853576
Dream,Chinstrap,female,3654.3993986710034,51.53949150769987,17.789987257368708,190.81926472244007
Dream,Chinstrap,female,3580.5421009513047,45.582943342890864,17.856483823929764,196.6601800210718
Dream,Chinstrap,female,3431.3775855413837,46.90981980995456,16.37886094095333,183.22250377761935
Dream,Chinstrap,female,3310.8070591332776,44.9531596002415,17.41774078727005,192.89501081599948
Dream,Chinstrap,female,2928.865857713364,39.333993729136225,17.487454730687,179.50765023339852
Dream,Chinstrap,female,3602.017578236531,44.37346423163279,16.970765919525924,189.93060574381144
Dream,Chinstrap,female,3291.6592654864726,52.81409935873838,16.132166904943517,185.72830598476597
Dream,Chinstrap,female,3216.6789708054653,48.26734506089806,17.78545280671959,191.99746103464165
Dream,Chinstrap,female,4044.725509820487,47.181825294396944,16.75854026760713,193.88614063725828
Dream,Chinstrap,female,3291.6417677819886,45.7624970553688,17.144156314974122,189.80371217916488
Dream,Chinstrap,female,3448.050527459593,46.75575180563204,18.513895990827987,188.58715971429734
Dream,Chinstrap,female,3302.758423601702,50.257214516509364,16.912569180879984,191.70699497537004
Dream,Chinstrap,female,3959.8582246416468,44.43704396119759,17.023948743440535,199.6976759374911
Dream,Chinstrap,female,3637.0264869381044,48.26738217143922,17.922737082217427,196.77134605759306
Dream,Chinstrap,female,3348.881887396195,46.29246542296239,17.658427965609746,190.8761900611769
Dream,Chinstrap,female,3812.382811049065,44.08205830390829,17.65294308691395,200.23802980780317
Dream,Chinstrap,female,3556.735362419254,51.137074838886974,18.05424786826122,188.92614844557204
Dream,Chinstrap,female,3214.677440000989,47.73556396024711,17.56245689294948,195.13679404004796
Dream,Chinstrap,female,3434.6699265683155,46.879334770863906,18.543051847838655,194.68817340775794
Dream,Chinstrap,female,3702.176921930631,50.539572351588816,18.630280809536227,190.19283235026228
Dream,Chinstrap,female,3733.4072915135657,51.2405165123879,18.646282560690768,192.61171308689492
Dream,Chinstrap,female,3629.4275418698944,48.73104856842721,17.346283994098616,195.67277917485586
Dream,Chinstrap,female,3660.1623478925917,49.053724391581426,16.721861074751914,198.636461864829
Dream,Chinstrap,female,3811.194142385563,47.533674534277274,17.789485777203105,191.70882221004877
Dream,Chinstrap,female,3673.272782803288,48.127905545159926,16.958877251412993,193.58819810418322
Dream,Chinstrap,female,3641.9579691990284,46.46835661089254,18.46433662478313,195.135143149853
Dream,Chinstrap,female,3603.012449905799,42.59170205544472,17.108710376893754,194.51833147352735
Dream,Chinstrap,female,3187.2659431709408,40.49889293820472,16.886609028248163,194.66830766431934
Dream,Chinstrap,female,3390.0435421953493,48.61749397396197,18.9363761392796,188.4767592324815
Dream,Chinstrap,female,3557.244531250263,48.73593005042207,17.751844229192002,188.87183163467492
Dream,Chinstrap,female,3367.8112284526123,46.53841669521931,16.678098303976522,196.61163414583714
Dream,Chinstrap,female,3791.510912738478,42.72366187688825,18.39096757655129,193.54203654881587
Dream,Chinstrap,female,3745.2646635527253,45.07440276078727,16.358635293527936,184.87465916010504
Dream,Chinstrap,female,3860.941061059673,47.57521153711241,18.80771755250084,193.07481714281704
Dream,Chinstrap,female,3839.1814980270246,50.42310761164004,19.313313308945144,203.73893770074952
Dream,Chinstrap,female,3284.5748606886696,40.62032612831266,15.246082763232351,182.01757269133296
Dream,Chinstrap,female,3245.0002979354604,47.861486184313904,16.977371847124562,177.00884043818618
Dream,Chinstrap,female,3109.677000866792,46.55649902175896,17.13849924493351,187.62354037776012
Dream,Chinstrap,female,3642.3365329757276,50.55851816480712,17.876248218905776,191.81724403101808
Dream,Chinstrap,female,3170.2168098077864,45.48594842781283,17.583420171507683,194.31775977622834
Dream,Chinstrap,female,3018.08046193621,38.43786168665667,16.775627415256228,180.30026332159505
Dream,Chinstrap,female,4083.821845955871,44.341483341109814,17.75187780263276,187.17780079386037
Dream,Chinstrap,female,3523.900439149988,45.91670880139344,17.522169039604297,191.76623813810593
Dream,Chinstrap,female,4189.147492569186,48.34553862971406,18.710682434471938,198.10971026135928
Dream,Chinstrap,female,3569.140885764187,51.12572745981305,17.47713328157269,196.83560476772897
Dream,Chinstrap,female,3585.217399482359,45.77328001050322,17.010158743897556,183.2808033628001
Dream,Chinstrap,female,3182.2912933559287,41.66485877337823,17.559114046060756,189.74952195293142
Dream,Chinstrap,female,3836.4898655540674,46.23366630087775,18.202461369135943,195.4560916083758
Dream,Chinstrap,female,3610.264606360828,47.36255998097726,17.00720229536145,187.07111963234945
Dream,Chinstrap,female,3796.199540910413,44.834386548647906,18.669994517355473,186.4222927662488
Dream,Chinstrap,female,3669.1720055664855,47.6070506607804,17.17452350123601,198.1444983639966
Dream,Chinstrap,female,3878.997178862613,47.51701918658326,17.733859319929717,189.3271584797302
Dream,Chinstrap,female,3597.315949125206,45.55904353231065,17.86026587944505,201.16028312316266
Dream,Chinstrap,female,3198.796993655044,49.263766549783384,17.54846321380279,197.79255397523576
Dream,Chinstrap,female,3564.372074601179,46.05971978158806,16.853106592305107,191.2461686339246
Dream,Chinstrap,female,3262.8759060175685,50.016198568414424,17.07862303767906,184.5474188296904
Dream,Chinstrap,female,3507.5291507760803,38.23876046514011,18.181561088030893,180.177388448309
Dream,Chinstrap,female,3333.8107629581077,45.83817777692614,16.710883099859654,195.29170760968654
Dream,Chinstrap,female,2809.2982379049336,48.537052201985404,16.706057614540153,187.11487232146322
Dream,Chinstrap,female,3235.6117419789944,49.71879813736914,17.637063377769362,201.31629419860522
Dream,Chinstrap,female,4025.9250367747777,46.37001471128716,18.06588278046493,205.38369702976865
Dream,Chinstrap,female,3654.8556288675327,52.52239875336048,17.527947751120582,186.7119804632199
Dream,Chinstrap,female,3432.984152772754,49.06359009008762,17.053817576196234,191.6019260612631
Dream,Chinstrap,female,3371.5304173936756,47.958633782357914,16.740184758476136,190.52159233633893
Dream,Chinstrap,female,3581.2563252072105,49.96606493354593,17.660474702971996,205.30035033806845
Dream,Chinstrap,female,3226.2123149166177,42.947549480802266,17.891844986964962,200.33132694219893
Dream,Chinstrap,female,3525.9318829223967,48.13297014688879,18.824293939605862,190.75862381088325
Dream,Chinstrap,female,3586.043863572878,49.436217418162556,18.491623053775776,187.49738581396755
Dream,Chinstrap,female,3655.978712276517,45.178392165621375,17.173802571866492,198.75821961069175
Dream,Chinstrap,female,3745.211892602092,43.12542424715354,18.416312317113416,186.4588255606088
